,id,Median_HHI,state_code,county_code
1500,0500000US29035,39415,29,35
1501,0500000US29037,67659,29,37
1502,0500000US29039,39412,29,39
1503,0500000US29041,46992,29,41
1504,0500000US29043,57019,29,43
1505,0500000US29045,47955,29,45
1506,0500000US29047,68367,29,47
1507,0500000US29049,58510,29,49
1508,0500000US29051,57587,29,51
1509,0500000US29053,48750,29,53
1510,0500000US29055,38036,29,55
1511,0500000US29057,39979,29,57
1512,0500000US29059,41551,29,59
1513,0500000US29061,50380,29,61
1514,0500000US29063,50000,29,63
1515,0500000US29065,39916,29,65
1516,0500000US29067,34372,29,67
1517,0500000US29069,34186,29,69
1518,0500000US29071,55312,29,71
1519,0500000US29073,53439,29,73
1520,0500000US29075,42689,29,75
1521,0500000US29077,44808,29,77
1522,0500000US29079,42574,29,79
1523,0500000US29081,40168,29,81
1524,0500000US29083,43911,29,83
1525,0500000US29085,36190,29,85
1526,0500000US29087,45610,29,87
1527,0500000US29089,50372,29,89
1528,0500000US29091,36143,29,91
1529,0500000US29093,37188,29,93
1530,0500000US29095,52805,29,95
1531,0500000US29097,46929,29,97
1532,0500000US29099,63030,29,99
1533,0500000US29101,53056,29,101
1534,0500000US29103,40383,29,103
1535,0500000US29105,46192,29,105
1536,0500000US29107,54661,29,107
1537,0500000US29109,43373,29,109
1538,0500000US29111,47764,29,111
1539,0500000US29113,61628,29,113
1540,0500000US29115,43642,29,115
1541,0500000US29117,47885,29,117
1542,0500000US29119,42019,29,119
1543,0500000US29121,40007,29,121
1544,0500000US29123,41322,29,123
1545,0500000US29125,44436,29,125
1546,0500000US29127,46762,29,127
1547,0500000US29129,44085,29,129
1548,0500000US29131,42718,29,131
1549,0500000US29133,32846,29,133
1550,0500000US29135,54828,29,135
1551,0500000US29137,43973,29,137
1552,0500000US29139,45862,29,139
1553,0500000US29141,37727,29,141
1554,0500000US29143,35399,29,143
1555,0500000US29145,49023,29,145
1556,0500000US29147,43349,29,147
1557,0500000US29149,32534,29,149
1558,0500000US29151,58476,29,151
1559,0500000US29153,32601,29,153
1560,0500000US29155,33390,29,155
1561,0500000US29157,54964,29,157
1562,0500000US29159,44382,29,159
1563,0500000US29161,42846,29,161
1564,0500000US29163,45753,29,163
1565,0500000US29165,76912,29,165
1566,0500000US29167,44892,29,167
1567,0500000US29169,51665,29,169
1568,0500000US29171,37367,29,171
1569,0500000US29173,55546,29,173
1570,0500000US29175,46610,29,175
1571,0500000US29177,59857,29,177
1572,0500000US29179,40929,29,179
1573,0500000US29181,33343,29,181
1574,0500000US29183,81411,29,183
1575,0500000US29185,38470,29,185
1576,0500000US29186,56234,29,186
1577,0500000US29187,45774,29,187
1578,0500000US29189,65300,29,189
1579,0500000US29195,43201,29,195
1580,0500000US29197,39697,29,197
1581,0500000US29199,42965,29,199
1582,0500000US29201,42231,29,201
1583,0500000US29203,32180,29,203
1584,0500000US29205,44051,29,205
1585,0500000US29207,40567,29,207
1586,0500000US29209,46443,29,209
1587,0500000US29211,42604,29,211
1588,0500000US29213,41487,29,213
1589,0500000US29215,35277,29,215
1590,0500000US29217,43379,29,217
1591,0500000US29219,57948,29,219
1592,0500000US29221,39621,29,221
1593,0500000US29223,34391,29,223
1594,0500000US29225,47421,29,225
1595,0500000US29227,52500,29,227
1596,0500000US29229,32752,29,229
1597,0500000US29510,41107,29,510
1598,0500000US30001,44809,30,1
1599,0500000US30003,46365,30,3
1600,0500000US30005,38083,30,5
1601,0500000US30007,56469,30,7
1602,0500000US30009,57538,30,9
1603,0500000US30011,44196,30,11
1604,0500000US30013,48160,30,13
1605,0500000US30015,40942,30,15
1606,0500000US30017,55841,30,17
1607,0500000US30019,54750,30,19
1608,0500000US30021,59820,30,21
1609,0500000US30023,41783,30,23
1610,0500000US30025,60750,30,25
1611,0500000US30027,50327,30,27
1612,0500000US30029,52966,30,29
1613,0500000US30031,61499,30,31
1614,0500000US30033,45893,30,33
1615,0500000US30035,31029,30,35
1616,0500000US30037,39952,30,37
1617,0500000US30039,48958,30,39
1618,0500000US30041,47141,30,41
1619,0500000US30043,66867,30,43
1620,0500000US30045,45764,30,45
1621,0500000US30047,45488,30,47
1622,0500000US30049,62130,30,49
1623,0500000US30051,47419,30,51
1624,0500000US30053,38287,30,53
1625,0500000US30055,47500,30,55
1626,0500000US30057,50247,30,57
1627,0500000US30059,43109,30,59
1628,0500000US30061,41905,30,61
1629,0500000US30063,51270,30,63
1630,0500000US30065,41612,30,65
1631,0500000US30067,49194,30,67
1632,0500000US30069,44688,30,69
1633,0500000US30071,46222,30,71
1634,0500000US30073,45458,30,73
1635,0500000US30075,52457,30,75
1636,0500000US30077,49652,30,77
1637,0500000US30079,47250,30,79
1638,0500000US30081,48930,30,81
1639,0500000US30083,67272,30,83
1640,0500000US30085,42904,30,85
1641,0500000US30087,56549,30,87
1642,0500000US30089,36984,30,89
1643,0500000US30091,54321,30,91
1644,0500000US30093,42237,30,93
1645,0500000US30095,63785,30,95
1646,0500000US30097,49514,30,97
1647,0500000US30099,51862,30,99
1648,0500000US30101,46823,30,101
1649,0500000US30103,42292,30,103
1650,0500000US30105,55882,30,105
1651,0500000US30107,41186,30,107
1652,0500000US30109,50202,30,109
1653,0500000US30111,59117,30,111
1654,0500000US31001,51536,31,1
1655,0500000US31003,48716,31,3
1656,0500000US31005,43854,31,5
1657,0500000US31007,59625,31,7
1658,0500000US31009,50870,31,9
1659,0500000US31011,54063,31,11
1660,0500000US31013,56412,31,13
1661,0500000US31015,50729,31,15
1662,0500000US31017,41550,31,17
1663,0500000US31019,56952,31,19
1664,0500000US31021,51482,31,21
1665,0500000US31023,55562,31,23
1666,0500000US31025,71139,31,25
1667,0500000US31027,58978,31,27
1668,0500000US31029,55833,31,29
1669,0500000US31031,53684,31,31
1670,0500000US31033,56538,31,33
1671,0500000US31035,56316,31,35
1672,0500000US31037,56528,31,37
1673,0500000US31039,55190,31,39
1674,0500000US31041,49891,31,41
1675,0500000US31043,55017,31,43
1676,0500000US31045,51748,31,45
1677,0500000US31047,53769,31,47
1678,0500000US31049,48500,31,49
1679,0500000US31051,56775,31,51
1680,0500000US31053,53101,31,53
1681,0500000US31055,61688,31,55
1682,0500000US31057,44350,31,57
1683,0500000US31059,55625,31,59
1684,0500000US31061,49235,31,61
1685,0500000US31063,51855,31,63
1686,0500000US31065,47989,31,65
1687,0500000US31067,51662,31,67
1688,0500000US31069,44471,31,69
1689,0500000US31071,48545,31,71
1690,0500000US31073,62545,31,73
1691,0500000US31075,39479,31,75
1692,0500000US31077,47128,31,77
1693,0500000US31079,54742,31,79
1694,0500000US31081,64042,31,81
1695,0500000US31083,50344,31,83
1696,0500000US31085,45515,31,85
1697,0500000US31087,42902,31,87
1698,0500000US31089,57468,31,89
1699,0500000US31091,39115,31,91
1700,0500000US31093,54399,31,93
1701,0500000US31095,43295,31,95
1702,0500000US31097,52794,31,97
1703,0500000US31099,56952,31,99
1704,0500000US31101,48901,31,101
1705,0500000US31103,49688,31,103
1706,0500000US31105,43856,31,105
1707,0500000US31107,49752,31,107
1708,0500000US31109,58009,31,109
1709,0500000US31111,56794,31,111
1710,0500000US31113,51607,31,113
1711,0500000US31115,53125,31,115
1712,0500000US31117,48882,31,117
1713,0500000US31119,52857,31,119
1714,0500000US31121,54197,31,121
1715,0500000US31123,45121,31,123
1716,0500000US31125,45833,31,125
1717,0500000US31127,51922,31,127
1718,0500000US31129,42049,31,129
1719,0500000US31131,54828,31,131
1720,0500000US31133,46314,31,133
1721,0500000US31135,62469,31,135
1722,0500000US31137,57241,31,137
1723,0500000US31139,56620,31,139
1724,0500000US31141,62617,31,141
1725,0500000US31143,61962,31,143
1726,0500000US31145,46859,31,145
1727,0500000US31147,48096,31,147
1728,0500000US31149,52604,31,149
1729,0500000US31151,51143,31,151
1730,0500000US31153,79549,31,153
1731,0500000US31155,66718,31,155
1732,0500000US31157,50157,31,157
1733,0500000US31159,67591,31,159
1734,0500000US31161,41719,31,161
1735,0500000US31163,51172,31,163
1736,0500000US31165,46875,31,165
1737,0500000US31167,62687,31,167
1738,0500000US31169,50734,31,169
1739,0500000US31171,50682,31,171
1740,0500000US31173,48149,31,173
1741,0500000US31175,55170,31,175
1742,0500000US31177,70753,31,177
1743,0500000US31179,62623,31,179
1744,0500000US31181,42298,31,181
1745,0500000US31183,52083,31,183
1746,0500000US31185,59779,31,185
1747,0500000US32001,51514,32,1
1748,0500000US32003,56802,32,3
1749,0500000US32005,62503,32,5
1750,0500000US32007,77209,32,7
1751,0500000US32009,40000,32,9
1752,0500000US32011,77625,32,11
1753,0500000US32013,70373,32,13
1754,0500000US32015,93583,32,15
1755,0500000US32017,56414,32,17
1756,0500000US32019,55493,32,19
1757,0500000US32021,41163,32,21
1758,0500000US32023,45711,32,23
1759,0500000US32027,50846,32,27
1760,0500000US32029,62284,32,29
1761,0500000US32031,61155,32,31
1762,0500000US32033,62993,32,33
1763,0500000US32510,52034,32,510
1764,0500000US33001,68368,33,1
1765,0500000US33003,61116,33,3
1766,0500000US33005,63057,33,5
1767,0500000US33007,45696,33,7
1768,0500000US33009,63153,33,9
1769,0500000US33011,78655,33,11
1770,0500000US33013,72478,33,13
1771,0500000US33015,90429,33,15
1772,0500000US33017,70650,33,17
1773,0500000US33019,60780,33,19
1774,0500000US34001,59989,34,1
1775,0500000US34003,95837,34,3
1776,0500000US34005,84992,34,5
1777,0500000US34007,67118,34,7
1778,0500000US34009,63690,34,9
1779,0500000US34011,52593,34,11
1780,0500000US34013,59302,34,13
1781,0500000US34015,85160,34,15
1782,0500000US34017,66289,34,17
1783,0500000US34019,112535,34,19
1784,0500000US34021,79990,34,21
1785,0500000US34023,85954,34,23
1786,0500000US34025,95699,34,25
1787,0500000US34027,111316,34,27
1788,0500000US34029,68021,34,29
1789,0500000US34031,66476,34,31
1790,0500000US34033,64309,34,33
1791,0500000US34035,111772,34,35
1792,0500000US34037,90520,34,37
1793,0500000US34039,77095,34,39
1794,0500000US34041,78145,34,41
1795,0500000US35001,51643,35,1
1796,0500000US35003,42480,35,3
1797,0500000US35005,43197,35,5
1798,0500000US35006,37368,35,6
1799,0500000US35007,33783,35,7
1800,0500000US35009,46182,35,9
1801,0500000US35011,31028,35,11
1802,0500000US35013,39164,35,13
1803,0500000US35015,62982,35,15
1804,0500000US35017,37880,35,17
1805,0500000US35019,24085,35,19
1806,0500000US35021,30875,35,21
1807,0500000US35023,36339,35,23
1808,0500000US35025,59797,35,25
1809,0500000US35027,42267,35,27
1810,0500000US35028,115248,35,28
1811,0500000US35029,27377,35,29
1812,0500000US35031,31674,35,31
1813,0500000US35033,26968,35,33
1814,0500000US35035,42752,35,35
1815,0500000US35037,27075,35,37
1816,0500000US35039,(X),35,39
1817,0500000US35041,40775,35,41
1818,0500000US35043,59420,35,43
1819,0500000US35045,50582,35,45
1820,0500000US35047,31660,35,47
1821,0500000US35049,59192,35,49
1822,0500000US35051,30451,35,51
1823,0500000US35053,36146,35,53
1824,0500000US35055,36758,35,55
1825,0500000US35057,37218,35,57
1826,0500000US35059,37936,35,59
1827,0500000US35061,45084,35,61
1828,0500000US36001,64535,36,1
1829,0500000US36003,47033,36,3
1830,0500000US36005,38085,36,5
1831,0500000US36007,50859,36,7
1832,0500000US36009,47240,36,9
1833,0500000US36011,56579,36,11
1834,0500000US36013,45332,36,13
1835,0500000US36015,53299,36,15
1836,0500000US36017,50595,36,17
1837,0500000US36019,55178,36,19
1838,0500000US36021,63032,36,21
1839,0500000US36023,54489,36,23
1840,0500000US36025,48827,36,25
1841,0500000US36027,78028,36,27
1842,0500000US36029,55673,36,29
1843,0500000US36031,56196,36,31
1844,0500000US36033,51696,36,33
1845,0500000US36035,50248,36,35
1846,0500000US36037,59338,36,37
1847,0500000US36039,53617,36,39
1848,0500000US36041,57552,36,41
1849,0500000US36043,51862,36,43
1850,0500000US36045,52268,36,45
1851,0500000US36047,56015,36,47
1852,0500000US36049,52380,36,49
1853,0500000US36051,56071,36,51
1854,0500000US36053,60228,36,53
1855,0500000US36055,57479,36,55
1856,0500000US36057,45837,36,57
1857,0500000US36059,111240,36,59
1858,0500000US36061,82459,36,61
1859,0500000US36063,54085,36,63
1860,0500000US36065,53844,36,65
1861,0500000US36067,59225,36,67
1862,0500000US36069,63359,36,69
1863,0500000US36071,76716,36,71
1864,0500000US36073,51843,36,73
1865,0500000US36075,53597,36,75
1866,0500000US36077,53121,36,77
1867,0500000US36079,102186,36,79
1868,0500000US36081,64987,36,81
1869,0500000US36083,65851,36,83
1870,0500000US36085,79267,36,85
1871,0500000US36087,91108,36,87
1872,0500000US36089,49305,36,89
1873,0500000US36091,80839,36,91
1874,0500000US36093,63785,36,93
1875,0500000US36095,53989,36,95
1876,0500000US36097,51479,36,97
1877,0500000US36099,54695,36,99
1878,0500000US36101,51789,36,101
1879,0500000US36103,96675,36,103
1880,0500000US36105,56256,36,105
1881,0500000US36107,60736,36,107
1882,0500000US36109,58743,36,109
1883,0500000US36111,63348,36,111
1884,0500000US36113,59813,36,113
1885,0500000US36115,54114,36,115
1886,0500000US36117,55765,36,117
1887,0500000US36119,92758,36,119
1888,0500000US36121,57914,36,121
1889,0500000US36123,54343,36,123
1890,0500000US37001,45735,37,1
1891,0500000US37003,44961,37,3
1892,0500000US37005,37558,37,5
1893,0500000US37007,39126,37,7
1894,0500000US37009,40978,37,9
1895,0500000US37011,38134,37,11
1896,0500000US37013,43688,37,13
1897,0500000US37015,33143,37,15
1898,0500000US37017,32378,37,17
1899,0500000US37019,54406,37,19
1900,0500000US37021,50668,37,21
1901,0500000US37023,42516,37,23
1902,0500000US37025,64174,37,25
1903,0500000US37027,42072,37,27
1904,0500000US37029,63349,37,29
1905,0500000US37031,54428,37,31
1906,0500000US37033,43961,37,33
1907,0500000US37035,51157,37,35
1908,0500000US37037,63531,37,37
1909,0500000US37039,40294,37,39
1910,0500000US37041,42621,37,41
1911,0500000US37043,38801,37,43
1912,0500000US37045,40393,37,45
1913,0500000US37047,36398,37,47
1914,0500000US37049,50870,37,49
1915,0500000US37051,45716,37,51
1916,0500000US37053,66284,37,53
1917,0500000US37055,58012,37,55
1918,0500000US37057,47271,37,57
1919,0500000US37059,57611,37,59
1920,0500000US37061,38850,37,61
1921,0500000US37063,58190,37,63
1922,0500000US37065,35516,37,65
1923,0500000US37067,50128,37,67
1924,0500000US37069,53175,37,69
1925,0500000US37071,49384,37,71
1926,0500000US37073,52205,37,73
1927,0500000US37075,36525,37,75
1928,0500000US37077,55628,37,77
1929,0500000US37079,38306,37,79
1930,0500000US37081,51072,37,81
1931,0500000US37083,34251,37,83
1932,0500000US37085,51630,37,85
1933,0500000US37087,49800,37,87
1934,0500000US37089,52815,37,89
1935,0500000US37091,37005,37,91
1936,0500000US37093,47535,37,93
1937,0500000US37095,45466,37,95
1938,0500000US37097,58198,37,97
1939,0500000US37099,44028,37,99
1940,0500000US37101,56842,37,101
1941,0500000US37103,36892,37,103
1942,0500000US37105,48873,37,105
1943,0500000US37107,38387,37,107
1944,0500000US37109,53318,37,109
1945,0500000US37111,40913,37,111
1946,0500000US37113,43597,37,113
1947,0500000US37115,42410,37,115
1948,0500000US37117,39205,37,117
1949,0500000US37119,64312,37,119
1950,0500000US37121,44186,37,121
1951,0500000US37123,42346,37,123
1952,0500000US37125,57899,37,125
1953,0500000US37127,48362,37,127
1954,0500000US37129,52716,37,129
1955,0500000US37131,35499,37,131
1956,0500000US37133,49491,37,133
1957,0500000US37135,68211,37,135
1958,0500000US37137,44947,37,137
1959,0500000US37139,48279,37,139
1960,0500000US37141,52989,37,141
1961,0500000US37143,45915,37,143
1962,0500000US37145,48811,37,145
1963,0500000US37147,44315,37,147
1964,0500000US37149,48834,37,149
1965,0500000US37151,45006,37,151
1966,0500000US37153,36091,37,153
1967,0500000US37155,33679,37,155
1968,0500000US37157,42490,37,157
1969,0500000US37159,48667,37,159
1970,0500000US37161,40347,37,161
1971,0500000US37163,39068,37,163
1972,0500000US37165,35617,37,165
1973,0500000US37167,49590,37,167
1974,0500000US37169,46169,37,169
1975,0500000US37171,41068,37,171
1976,0500000US37173,36773,37,173
1977,0500000US37175,46629,37,175
1978,0500000US37177,35472,37,177
1979,0500000US37179,75397,37,179
1980,0500000US37181,37282,37,181
1981,0500000US37183,76956,37,183
1982,0500000US37185,35962,37,185
1983,0500000US37187,35512,37,187
1984,0500000US37189,45268,37,189
1985,0500000US37191,42192,37,191
1986,0500000US37193,40829,37,193
1987,0500000US37195,42850,37,195
1988,0500000US37197,42876,37,197
1989,0500000US37199,39888,37,199
1990,0500000US38001,54875,38,1
1991,0500000US38003,57064,38,3
1992,0500000US38005,44313,38,5
1993,0500000US38007,92604,38,7
1994,0500000US38009,59882,38,9
1995,0500000US38011,65063,38,11
1996,0500000US38013,74931,38,13
1997,0500000US38015,69719,38,15
1998,0500000US38017,62031,38,17
1999,0500000US38019,67591,38,19
2000,0500000US38021,60918,38,21
2001,0500000US38023,60074,38,23
2002,0500000US38025,70500,38,25
2003,0500000US38027,51563,38,27
2004,0500000US38029,51029,38,29
2005,0500000US38031,60613,38,31
2006,0500000US38033,56087,38,33
2007,0500000US38035,51951,38,35
2008,0500000US38037,50962,38,37
2009,0500000US38039,52794,38,39
2010,0500000US38041,56761,38,41
2011,0500000US38043,57734,38,43
2012,0500000US38045,59426,38,45
2013,0500000US38047,58144,38,47
2014,0500000US38049,62637,38,49
2015,0500000US38051,50739,38,51
2016,0500000US38053,80732,38,53
2017,0500000US38055,65648,38,55
2018,0500000US38057,79890,38,57
2019,0500000US38059,67584,38,59
2020,0500000US38061,70678,38,61
2021,0500000US38063,48798,38,63
2022,0500000US38065,68333,38,65
2023,0500000US38067,64962,38,67
2024,0500000US38069,48802,38,69
2025,0500000US38071,57313,38,71
2026,0500000US38073,61810,38,73
2027,0500000US38075,68182,38,75
2028,0500000US38077,61990,38,77
2029,0500000US38079,39884,38,79
2030,0500000US38081,67200,38,81
2031,0500000US38083,49261,38,83
2032,0500000US38085,40862,38,85
2033,0500000US38087,63942,38,87
2034,0500000US38089,75708,38,89
2035,0500000US38091,65848,38,91
2036,0500000US38093,57642,38,93
2037,0500000US38095,53696,38,95
2038,0500000US38097,62870,38,97
2039,0500000US38099,54414,38,99
2040,0500000US38101,67753,38,101
2041,0500000US38103,57989,38,103
2042,0500000US38105,86575,38,105
2043,0500000US39001,36894,39,1
2044,0500000US39003,50552,39,3
2045,0500000US39005,52730,39,5
2046,0500000US39007,44823,39,7
2047,0500000US39009,37778,39,9
2048,0500000US39011,61758,39,11
2049,0500000US39013,49361,39,13
2050,0500000US39015,52356,39,15
2051,0500000US39017,63358,39,17
2052,0500000US39019,52394,39,19
2053,0500000US39021,57103,39,21
2054,0500000US39023,48502,39,23
2055,0500000US39025,64822,39,25
2056,0500000US39027,51354,39,27
2057,0500000US39029,46306,39,29
2058,0500000US39031,44491,39,31
2059,0500000US39033,42892,39,33
2060,0500000US39035,48435,39,35
2061,0500000US39037,52691,39,37
2062,0500000US39039,57665,39,39
2063,0500000US39041,104322,39,41
2064,0500000US39043,52270,39,43
2065,0500000US39045,66175,39,45
2066,0500000US39047,46478,39,47
2067,0500000US39049,58762,39,49
2068,0500000US39051,60231,39,51
2069,0500000US39053,42113,39,53
2070,0500000US39055,79956,39,55
2071,0500000US39057,67109,39,57
2072,0500000US39059,43975,39,59
2073,0500000US39061,54976,39,61
2074,0500000US39063,55644,39,63
2075,0500000US39065,48773,39,65
2076,0500000US39067,48462,39,67
2077,0500000US39069,59083,39,69
2078,0500000US39071,43297,39,71
2079,0500000US39073,50000,39,73
2080,0500000US39075,62111,39,75
2081,0500000US39077,51559,39,77
2082,0500000US39079,45340,39,79
2083,0500000US39081,44819,39,81
2084,0500000US39083,55131,39,83
2085,0500000US39085,63475,39,85
2086,0500000US39087,44372,39,87
2087,0500000US39089,62715,39,89
2088,0500000US39091,55150,39,91
2089,0500000US39093,56965,39,93
2090,0500000US39095,46924,39,95
2091,0500000US39097,65264,39,97
2092,0500000US39099,44682,39,99
2093,0500000US39101,45464,39,101
2094,0500000US39103,74243,39,103
2095,0500000US39105,43591,39,105
2096,0500000US39107,59417,39,107
2097,0500000US39109,57544,39,109
2098,0500000US39111,43956,39,111
2099,0500000US39113,49314,39,113
2100,0500000US39115,41731,39,115
2101,0500000US39117,56010,39,117
2102,0500000US39119,45276,39,119
2103,0500000US39121,47456,39,121
2104,0500000US39123,57918,39,123
2105,0500000US39125,51933,39,125
2106,0500000US39127,48811,39,127
2107,0500000US39129,62214,39,129
2108,0500000US39131,43729,39,131
2109,0500000US39133,56618,39,133
2110,0500000US39135,55374,39,135
2111,0500000US39137,62001,39,137
2112,0500000US39139,47346,39,139
2113,0500000US39141,48403,39,141
2114,0500000US39143,51701,39,143
2115,0500000US39145,39731,39,145
2116,0500000US39147,49936,39,147
2117,0500000US39149,61042,39,149
2118,0500000US39151,52190,39,151
2119,0500000US39153,55448,39,153
2120,0500000US39155,45975,39,155
2121,0500000US39157,51170,39,157
2122,0500000US39159,82775,39,159
2123,0500000US39161,52754,39,161
2124,0500000US39163,42114,39,163
2125,0500000US39165,83330,39,165
2126,0500000US39167,48572,39,167
2127,0500000US39169,56348,39,169
2128,0500000US39171,49491,39,171
2129,0500000US39173,59789,39,173
2130,0500000US39175,52940,39,175
2131,0500000US40001,32986,40,1
2132,0500000US40003,59569,40,3
2133,0500000US40005,38821,40,5
2134,0500000US40007,51996,40,7
2135,0500000US40009,48725,40,9
2136,0500000US40011,50391,40,11
2137,0500000US40013,43245,40,13
2138,0500000US40015,44588,40,15
2139,0500000US40017,71157,40,17
2140,0500000US40019,49216,40,19
2141,0500000US40021,40936,40,21
2142,0500000US40023,32129,40,23
2143,0500000US40025,46071,40,25
2144,0500000US40027,62863,40,27
2145,0500000US40029,40000,40,29
2146,0500000US40031,52227,40,31
2147,0500000US40033,51623,40,33
2148,0500000US40035,41701,40,35
2149,0500000US40037,49578,40,37
2150,0500000US40039,48884,40,39
2151,0500000US40041,39742,40,41
2152,0500000US40043,50037,40,43
2153,0500000US40045,52705,40,45
2154,0500000US40047,51332,40,47
2155,0500000US40049,45066,40,49
2156,0500000US40051,58177,40,51
2157,0500000US40053,56287,40,53
2158,0500000US40055,38322,40,55
2159,0500000US40057,41607,40,57
2160,0500000US40059,50114,40,59
2161,0500000US40061,39375,40,61
2162,0500000US40063,39265,40,63
2163,0500000US40065,45757,40,65
2164,0500000US40067,37319,40,67
2165,0500000US40069,40077,40,69
2166,0500000US40071,45426,40,71
2167,0500000US40073,60656,40,73
2168,0500000US40075,38209,40,75
2169,0500000US40077,42363,40,77
2170,0500000US40079,39769,40,79
2171,0500000US40081,49362,40,81
2172,0500000US40083,62035,40,83
2173,0500000US40085,52007,40,85
2174,0500000US40087,64492,40,87
2175,0500000US40089,35829,40,89
2176,0500000US40091,37086,40,91
2177,0500000US40093,54118,40,93
2178,0500000US40095,45828,40,95
2179,0500000US40097,48853,40,97
2180,0500000US40099,51490,40,99
2181,0500000US40101,42689,40,101
2182,0500000US40103,53253,40,103
2183,0500000US40105,41895,40,105
2184,0500000US40107,38527,40,107
2185,0500000US40109,52855,40,109
2186,0500000US40111,42175,40,111
2187,0500000US40113,47789,40,113
2188,0500000US40115,39070,40,115
2189,0500000US40117,47413,40,117
2190,0500000US40119,40944,40,119
2191,0500000US40121,45346,40,121
2192,0500000US40123,49235,40,123
2193,0500000US40125,47683,40,125
2194,0500000US40127,37457,40,127
2195,0500000US40129,47667,40,129
2196,0500000US40131,62949,40,131
2197,0500000US40133,38706,40,133
2198,0500000US40135,38328,40,135
2199,0500000US40137,46166,40,137
2200,0500000US40139,50450,40,139
2201,0500000US40141,40462,40,141
2202,0500000US40143,53902,40,143
2203,0500000US40145,61566,40,145
2204,0500000US40147,52103,40,147
2205,0500000US40149,52510,40,149
2206,0500000US40151,56899,40,151
2207,0500000US40153,58706,40,153
2208,0500000US41001,43921,41,1
2209,0500000US41003,58655,41,3
2210,0500000US41005,76597,41,5
2211,0500000US41007,52583,41,7
2212,0500000US41009,59714,41,9
2213,0500000US41011,43308,41,11
2214,0500000US41013,44524,41,13
2215,0500000US41015,46396,41,15
2216,0500000US41017,63680,41,17
2217,0500000US41019,45812,41,19
2218,0500000US41021,42976,41,21
2219,0500000US41023,45357,41,23
2220,0500000US41025,41797,41,25
2221,0500000US41027,62935,41,27
2222,0500000US41029,50851,41,29
2223,0500000US41031,50339,41,31
2224,0500000US41033,43046,41,33
2225,0500000US41035,43522,41,35
2226,0500000US41037,36627,41,37
2227,0500000US41039,49958,41,39
2228,0500000US41041,46061,41,41
2229,0500000US41043,52097,41,43
2230,0500000US41045,42478,41,45
2231,0500000US41047,56097,41,47
2232,0500000US41049,55440,41,49
2233,0500000US41051,64337,41,51
2234,0500000US41053,58344,41,53
2235,0500000US41055,48056,41,55
2236,0500000US41057,47500,41,57
2237,0500000US41059,51887,41,59
2238,0500000US41061,48617,41,61
2239,0500000US41063,44953,41,63
2240,0500000US41065,50973,41,65
2241,0500000US41067,78010,41,67
2242,0500000US41069,33456,41,69
2243,0500000US41071,59484,41,71
2244,0500000US42001,64507,42,1
2245,0500000US42003,58383,42,3
2246,0500000US42005,49032,42,5
2247,0500000US42007,55828,42,7
2248,0500000US42009,49146,42,9
2249,0500000US42011,61522,42,11
2250,0500000US42013,47969,42,13
2251,0500000US42015,51457,42,15
2252,0500000US42017,86055,42,17
2253,0500000US42019,68472,42,19
2254,0500000US42021,45901,42,21
2255,0500000US42023,41485,42,23
2256,0500000US42025,53624,42,25
2257,0500000US42027,58055,42,27
2258,0500000US42029,96726,42,29
2259,0500000US42031,45625,42,31
2260,0500000US42033,47270,42,33
2261,0500000US42035,49234,42,35
2262,0500000US42037,49889,42,37
2263,0500000US42039,49144,42,39
2264,0500000US42041,68895,42,41
2265,0500000US42043,58916,42,43
2266,0500000US42045,71539,42,45
2267,0500000US42047,51112,42,47
2268,0500000US42049,49716,42,49
2269,0500000US42051,44476,42,51
2270,0500000US42053,38383,42,53
2271,0500000US42055,59713,42,55
2272,0500000US42057,51259,42,57
2273,0500000US42059,54121,42,59
2274,0500000US42061,48597,42,61
2275,0500000US42063,46877,42,63
2276,0500000US42065,46818,42,65
2277,0500000US42067,52765,42,67
2278,0500000US42069,50875,42,69
2279,0500000US42071,63823,42,71
2280,0500000US42073,48860,42,73
2281,0500000US42075,59114,42,75
2282,0500000US42077,62178,42,77
2283,0500000US42079,51646,42,79
2284,0500000US42081,52407,42,81
2285,0500000US42083,46953,42,83
2286,0500000US42085,48768,42,85
2287,0500000US42087,47526,42,87
2288,0500000US42089,63931,42,89
2289,0500000US42091,88166,42,91
2290,0500000US42093,57183,42,93
2291,0500000US42095,67565,42,95
2292,0500000US42097,47063,42,97
2293,0500000US42099,62266,42,99
2294,0500000US42101,43744,42,101
2295,0500000US42103,64247,42,103
2296,0500000US42105,42821,42,105
2297,0500000US42107,49190,42,107
2298,0500000US42109,57638,42,109
2299,0500000US42111,48224,42,111
2300,0500000US42113,47346,42,113
2301,0500000US42115,53059,42,115
2302,0500000US42117,50667,42,117
2303,0500000US42119,56026,42,119
2304,0500000US42121,47982,42,121
2305,0500000US42123,48409,42,123
2306,0500000US42125,61567,42,125
2307,0500000US42127,54851,42,127
2308,0500000US42129,58866,42,129
2309,0500000US42131,59308,42,131
2310,0500000US42133,63902,42,133
2311,0500000US44001,75578,44,1
2312,0500000US44003,70223,44,3
2313,0500000US44005,77237,44,5
2314,0500000US44007,55233,44,7
2315,0500000US44009,81301,44,9
2316,0500000US45001,36685,45,1
2317,0500000US45003,50036,45,3
2318,0500000US45005,24560,45,5
2319,0500000US45007,47906,45,7
2320,0500000US45009,32229,45,9
2321,0500000US45011,36566,45,11
